Label,Text,length,#digit/(#ascii+#digit+#punctuation),#max_digit_skip_0_2,first_character_type,"#""space"""
0,"ben truong
",11,0.0,0,1,1
0,"nguyẽn thanh khiét
",21,0.0,0,1,2
0,"nguyen hong an
",15,0.0,0,1,2
0,"do chi trung
",13,0.0,0,1,2
0,"dang minh tam
",14,0.0,0,1,2
0,"nguyen  van kinh
",17,0.0,0,1,2
0,"nguyen thi thuy linh
",21,0.0,0,1,3
0,"duong thị viẹt hoa
",21,0.0,0,1,3
0,"nguyen huu hoang
",17,0.0,0,1,2
0,"nguyen van tuấn gia
",20,0.0,0,1,3
0,"nguyen xuan mac
",16,0.0,0,1,2
0,"pham nguyen anh kiet
",21,0.0,0,1,3
0,"binh ngo
",9,0.0,0,1,1
0,"tran lap trung
",15,0.0,0,1,2
0,"duy tien
",9,0.0,0,1,1
0,"huynh duy thuan
",16,0.0,0,1,2
0,"nguyen van huong
",17,0.0,0,1,2
0,"nguyẽn duong nguyẹt minh
",27,0.0,0,1,3
0,"pham thi ngan
",14,0.0,0,1,2
0,"nguyen phuc xuyen
",18,0.0,0,1,2
0,"hoang thi hoa
",14,0.0,0,1,2
0,"nguyen huy hung
",16,0.0,0,1,2
0,"nguyen van hiep
",16,0.0,0,1,2
0,"vo hoang quang linh
",20,0.0,0,1,3
0,"nguyẽn dúc nhạt minh
",24,0.0,0,1,3
0,"mary teresa lan pham aka vu thuy lan
",37,0.0,0,1,7
0,"hoang anh tuan
",15,0.0,0,1,2
0,"doan ngoc diep
",15,0.0,0,1,2
0,"le van duong
",13,0.0,0,1,2
0,"huynh nguyen anh khoa
",22,0.0,0,1,3
0,"nguyen le nhu quynh
",20,0.0,0,1,3
0,"nguyen thi kim dam
",19,0.0,0,1,3
0,"bui thi dung
",13,0.0,0,1,2
0,"hoang thi thuy trang
",21,0.0,0,1,3
0,"le khac quang
",14,0.0,0,1,2
0,"nguyen ly duy hao
",18,0.0,0,1,3
0,"huynh duc
",10,0.0,0,1,1
0,"ho van trang
",13,0.0,0,1,2
0,"alan le
",8,0.0,0,1,1
0,"dao tuan anh
",13,0.0,0,1,2
0,"tran thi ngoc anh
",18,0.0,0,1,3
0,"nguyen vu hiep
",15,0.0,0,1,2
0,"nguyen ngoc dang
",17,0.0,0,1,2
0,"hoang viet thang
",17,0.0,0,1,2
0,"tran phu tan
",13,0.0,0,1,2
0,"dang tran tuan
",15,0.0,0,1,2
0,"nguyen thanh lam
",17,0.0,0,1,2
0,"hai nguyen
",11,0.0,0,1,1
0,"albert le
",10,0.0,0,1,1
0,"dien nguyen
",12,0.0,0,1,1
0,"nguyen ngoc hung
",17,0.0,0,1,2
0,"dan
",4,0.0,0,1,0
0,"nguyen thi my linh
",19,0.0,0,1,3
0,"nguyen le trung chau
",21,0.0,0,1,3
0,"vincent kim
",12,0.0,0,1,1
0,"hoang hai long
",15,0.0,0,1,2
0,"nguyen hoai bao
",16,0.0,0,1,2
0,"dao xuan tuan
",14,0.0,0,1,2
0,"ngo van thao
",13,0.0,0,1,2
0,"ha thoa
",8,0.0,0,1,1
0,"phan an
",8,0.0,0,1,1
0,"nguyen khac huy
",16,0.0,0,1,2
0,"nguyen hoang bach
",18,0.0,0,1,2
0,"nguyen phung xuan anh
",22,0.0,0,1,3
0,"doan xuan thang
",16,0.0,0,1,2
0,"doàn thị minh thoan
",22,0.0,0,1,3
0,"pham ba coi
",12,0.0,0,1,2
0,"tran
",5,0.0,0,1,0
0,"nguyen pham huy thanh
",22,0.0,0,1,3
0,"tran quoc viet
",15,0.0,0,1,2
0,"hoang khanh bao vi
",19,0.0,0,1,3
0,"luong thuy linh
",16,0.0,0,1,2
0,"nguyẽn thị ngọc minh
",24,0.0,0,1,3
0,"dang van sinh
",14,0.0,0,1,2
0,"nguyen thi hai yen
",19,0.0,0,1,3
0,"huynh van tha
",14,0.0,0,1,2
0,"vo le dinh phu
",15,0.0,0,1,3
0,"vo linh son
",12,0.0,0,1,2
0,"pham van thang
",15,0.0,0,1,2
0,"jim tran
",9,0.0,0,1,1
0,"dang thanh long
",16,0.0,0,1,2
0,"vu xuan hieu
",13,0.0,0,1,2
0,"nguyen thi le hang
",19,0.0,0,1,3
0,"duong tri cuong
",16,0.0,0,1,2
0,"hoang dao
",10,0.0,0,1,1
0,"khoa tan nguyen
",16,0.0,0,1,2
0,"pham duc duong
",15,0.0,0,1,2
0,"nguyen ngoc duong
",18,0.0,0,1,2
0,"tran van son
",13,0.0,0,1,2
0,"nguyen thi ngoc khanh
",22,0.0,0,1,3
0,"nguyen the loc
",15,0.0,0,1,2
0,"nguyen ngoc anh
",16,0.0,0,1,2
0,"huynh quang huy
",16,0.0,0,1,2
0,"dinh van huong
",15,0.0,0,1,2
0,"nguyen the vinh
",16,0.0,0,1,2
0,"le chi hung
",12,0.0,0,1,2
0,"trinh vu thanh duy
",19,0.0,0,1,3
0,"le xuan dieu
",13,0.0,0,1,2
0,"tang thi duyen hong
",20,0.0,0,1,3
0,"hoang huy phuc
",15,0.0,0,1,2
0,"nguyen dinh toan
",17,0.0,0,1,2
0,"austin nguyen
",14,0.0,0,1,1
0,"bui van luc
",12,0.0,0,1,2
0,"ngo nam phuong
",15,0.0,0,1,2
0,"tran nguyen loc
",16,0.0,0,1,2
0,"dao van bien
",13,0.0,0,1,2
0,"nguyen duc tien
",16,0.0,0,1,2
0,"vuong thi hao linh
",19,0.0,0,1,3
0,"vu thi hang nga
",16,0.0,0,1,3
0,"duong thi phuong yen
",21,0.0,0,1,3
0,"vo trung tin
",13,0.0,0,1,2
0,"ho thi ngoc dung
",17,0.0,0,1,3
0,"ho thi ngoc hue
",16,0.0,0,1,3
0,"ngoc nguyen
",12,0.0,0,1,1
0,"phan van quyen
",15,0.0,0,1,2
0,"nguyen van chuyen
",18,0.0,0,1,2
0,"nguyen ngoc vinh
",17,0.0,0,1,2
0,"tran be dang
",13,0.0,0,1,2
0,"nguyen dang khoa
",17,0.0,0,1,2
0,"tran giang ngan
",16,0.0,0,1,2
0,"phan van hung
",14,0.0,0,1,2
0,"nguyen nhat nam
",16,0.0,0,1,2
0,"trieu hong minh
",16,0.0,0,1,2
0,"ivee bongosia
",14,0.0,0,1,1
0,"le thi hong hanh
",17,0.0,0,1,3
0,"vo minh thinh
",14,0.0,0,1,2
0,"vu vi dinh
",11,0.0,0,1,2
0,"vu ngoc tuan
",13,0.0,0,1,2
0,"nguyen minh hai
",16,0.0,0,1,2
0,"nguyen viet ha
",15,0.0,0,1,2
0,"le van thao
",12,0.0,0,1,2
0,"le quang huy
",13,0.0,0,1,2
0,"nguyen chi tuyen
",17,0.0,0,1,2
0,"vo hoan my
",11,0.0,0,1,2
0,"vo ngoc tuyen
",14,0.0,0,1,2
0,"vu thanh trung
",15,0.0,0,1,2
0,"nguyen ngoc thang
",18,0.0,0,1,2
0,"vo huu trung
",13,0.0,0,1,2
0,"do nhu
",7,0.0,0,1,1
0,"nguyen duy phuoc
",17,0.0,0,1,2
0,"nguyen ha anh khoa
",19,0.0,0,1,3
0,"nguyen tuan hai
",16,0.0,0,1,2
0,"bui viet ha
",12,0.0,0,1,2
0,"nguyen duc huy
",15,0.0,0,1,2
0,"tran khac bach
",15,0.0,0,1,2
0,"tran dinh ty
",13,0.0,0,1,2
0,"nguyen huu nhu bon
",19,0.0,0,1,3
0,"le huu duong
",13,0.0,0,1,2
0,"wesley phan
",12,0.0,0,1,1
0,"vu hoang cong duc
",18,0.0,0,1,3
0,"nguyen cong thanh
",18,0.0,0,1,2
0,"trung nguyen huu
",17,0.0,0,1,2
0,"jim le
",7,0.0,0,1,1
0,"le hong son
",12,0.0,0,1,2
0,"ngoc thuy linh
",15,0.0,0,1,2
0,"nguyen thi tuyet trinh
",23,0.0,0,1,3
0,"nguyen mai dan thy
",19,0.0,0,1,3
0,"vu the anh
",11,0.0,0,1,2
0,"vo van cuong
",13,0.0,0,1,2
0,"lam tran
",9,0.0,0,1,1
0,"ngo quang bảo
",15,0.0,0,1,2
0,"tran thanh tung
",16,0.0,0,1,2
0,"tran ba dat
",12,0.0,0,1,2
0,"nguyen quang vinh
",18,0.0,0,1,2
0,"nguyen thanh hai
",17,0.0,0,1,2
0,"phan van phuoc
",15,0.0,0,1,2
0,"phan vuong bao thanh
",21,0.0,0,1,3
0,"ngo thi thu hang
",17,0.0,0,1,3
0,"nguyen hong van
",16,0.0,0,1,2
0,"hoang xuan bien
",16,0.0,0,1,2
0,"le huu minh chi
",16,0.0,0,1,3
0,"nguyen phong son
",17,0.0,0,1,2
0,"benjamintran
",13,0.0,0,1,0
0,"john do
",8,0.0,0,1,1
0,"nguyen duy
",11,0.0,0,1,1
0,"nguyen thi kim anh
",19,0.0,0,1,3
0,"le duy long
",12,0.0,0,1,2
0,"ha dang son
",12,0.0,0,1,2
0,"vo minh luan
",13,0.0,0,1,2
0,"tien nguyen
",12,0.0,0,1,1
0,"hotronghuy
",11,0.0,0,1,0
0,"nguyen van bao
",15,0.0,0,1,2
0,"doan gia huan
",14,0.0,0,1,2
0,"nguyen hoang huan
",18,0.0,0,1,2
0,"truong thi qui
",15,0.0,0,1,2
0,"nguyen van khuong
",18,0.0,0,1,2
0,"nguyen minh khang
",18,0.0,0,1,2
0,"dinh nguyen tan hoang
",22,0.0,0,1,3
0,"tran bang
",10,0.0,0,1,1
0,"nguyen duc phuong
",18,0.0,0,1,2
0,"vu van an
",10,0.0,0,1,2
0,"tran ngoc phe
",14,0.0,0,1,2
0,"pham huynh song toan
",21,0.0,0,1,3
0,"dinhquocthang
",14,0.0,0,1,0
0,"luu thu thuy
",13,0.0,0,1,2
0,"nguyen thanh y
",15,0.0,0,1,2
0,"tran duy anh
",13,0.0,0,1,2
0,"thinh nguyen
",13,0.0,0,1,1
0,"vo kieu bao uyen
",17,0.0,0,1,3
0,"tran thi nhu quynh
",19,0.0,0,1,3
0,"danh tran
",10,0.0,0,1,1
0,"le dan hung viet
",17,0.0,0,1,3
0,"tran hoang vu
",14,0.0,0,1,2
0,"tran kien trung
",16,0.0,0,1,2
0,"nguyen dat son
",15,0.0,0,1,2
0,"trinh hong ky
",14,0.0,0,1,2
0,"nguyen hoang viet
",18,0.0,0,1,2
0,"paul v vu
",10,0.0,0,1,2
0,"son nguyen
",11,0.0,0,1,1
0,"tran anh duc
",13,0.0,0,1,2
0,"tran hai
",9,0.0,0,1,1
0,"tran nam nguyen
",16,0.0,0,1,2
0,"nguyen dang hung
",17,0.0,0,1,2
0,"phan cao thiẹn
",16,0.0,0,1,2
0,"nguyen nam dinh
",16,0.0,0,1,2
0,"duong van khuong
",17,0.0,0,1,2
0,"nguyen thanh nhan
",18,0.0,0,1,2
0,"pham thi bich ngoc
",19,0.0,0,1,3
0,"truong xuan nguyen
",19,0.0,0,1,2
0,"minh nhat hoang
",16,0.0,0,1,2
0,"nhat tuan
",10,0.0,0,1,1
0,"nguyen uyen dy tu
",18,0.0,0,1,3
0,"le trung son
",13,0.0,0,1,2
0,"nguyen xuan hoa
",16,0.0,0,1,2
0,"tran thi kim
",13,0.0,0,1,2
0,"nguyen van cong
",16,0.0,0,1,2
0,"tony pham
",10,0.0,0,1,1
0,"nguyen anh khoa
",16,0.0,0,1,2
0,"bui thi thuy dung
",18,0.0,0,1,3
0,"vuong quoc tuan
",16,0.0,0,1,2
0,"tran thi quynh trang
",21,0.0,0,1,3
0,"toi duong
",10,0.0,0,1,1
0,"nguyen huy hoang
",17,0.0,0,1,2
0,"nguyen xuan bach
",17,0.0,0,1,2
0,"le xuan khoa
",13,0.0,0,1,2
0,"nguyen ngoc gia
",16,0.0,0,1,2
0,"trịnh thị hà
",16,0.0,0,1,2
0,"vu trong thu
",13,0.0,0,1,2
0,"cung nguyen
",12,0.0,0,1,1
0,"nguyen quang khue
",18,0.0,0,1,2
0,"nguyen nam hung
",16,0.0,0,1,2
0,"dang van nam
",13,0.0,0,1,2
0,"vũ dúc hiéu
",15,0.0,0,1,2
0,"dang ngoc vinh
",15,0.0,0,1,2
0,"dang khac thieu
",16,0.0,0,1,2
0,"hy tong
",8,0.0,0,1,1
0,"phan van thanh
",15,0.0,0,1,2
0,"trinh thai hoc
",15,0.0,0,1,2
0,"nguyen khong minh
",18,0.0,0,1,2
0,"dung t tran
",12,0.0,0,1,2
0,"nguyen duc huy
",15,0.0,0,1,2
0,"nguyen tuan anh
",16,0.0,0,1,2
0,"luong nguyen trai
",18,0.0,0,1,2
0,"thach tu phuong
",16,0.0,0,1,2
0,"phan xuan luong
",16,0.0,0,1,2
0,"hiep le
",8,0.0,0,1,1
0,"huy nguyen
",11,0.0,0,1,1
0,"le thi phuong
",14,0.0,0,1,2
0,"tuan tran
",10,0.0,0,1,1
0,"nguyen minh bau
",16,0.0,0,1,2
0,"phan minh tu
",13,0.0,0,1,2
0,"tran dinh da
",13,0.0,0,1,2
0,"le thi phuong
",14,0.0,0,1,2
0,"phan tram nhat quang
",21,0.0,0,1,3
0,"hoang minh tien
",16,0.0,0,1,2
0,"ong tan hien
",13,0.0,0,1,2
0,"le hoang lan
",13,0.0,0,1,2
0,"nguyen thi thuy ninh
",21,0.0,0,1,3
0,"tran duc hanh
",14,0.0,0,1,2
0,"do chi kien
",12,0.0,0,1,2
0,"huynh tan buu
",14,0.0,0,1,2
0,"nguyen trung dung
",18,0.0,0,1,2
0,"nguyen viet tien
",17,0.0,0,1,2
0,"tran thi van quynh
",19,0.0,0,1,3
0,"le xuan long
",13,0.0,0,1,2
0,"bien duc thang
",15,0.0,0,1,2
0,"ha minh thao
",13,0.0,0,1,2
0,"cung dinh long
",15,0.0,0,1,2
0,"thai chau
",10,0.0,0,1,1
0,"nguyen thai binh
",17,0.0,0,1,2
0,"nguyen minh quan
",17,0.0,0,1,2
0,"tran vu
",8,0.0,0,1,1
0,"do anh tuan
",12,0.0,0,1,2
0,"vu thi phuong oanh
",19,0.0,0,1,3
0,"vu kim son
",11,0.0,0,1,2
0,"tran vu
",8,0.0,0,1,1
0,"nguyen van duc
",15,0.0,0,1,2
0,"minh vu
",8,0.0,0,1,1
0,"lan tran
",9,0.0,0,1,1
0,"truong thanh-dam
",17,0.0,0,1,1
0,"nguyen quoc binh
",17,0.0,0,1,2
0,"pham thi ngoc thuy
",19,0.0,0,1,3
0,"tran thi yen nhi
",17,0.0,0,1,3
0,"vu xuan khang
",14,0.0,0,1,2
0,"van dat le
",11,0.0,0,1,2
0,"nguyen the tung
",16,0.0,0,1,2
0,"dinh thi dieu linh
",19,0.0,0,1,3
0,"nguyen duc khuong
",18,0.0,0,1,2
0,"minh triet pham tran
",21,0.0,0,1,3
0,"tran thi thao trang
",20,0.0,0,1,3
0,"vu hai long
",12,0.0,0,1,2
0,"le dang hieu
",13,0.0,0,1,2
0,"nguyen minh phat
",17,0.0,0,1,2
0,"nguyen thanh long
",18,0.0,0,1,2
0,"nguyen huu nghia
",17,0.0,0,1,2
0,"do tuan minh
",13,0.0,0,1,2
0,"le viet
",8,0.0,0,1,1
0,"vu tien dung
",13,0.0,0,1,2
0,"le ha
",6,0.0,0,1,1
0,"giang dinh
",11,0.0,0,1,1
0,"phan sy trung
",14,0.0,0,1,2
0,"le van thao
",12,0.0,0,1,2
0,"charlie chau
",13,0.0,0,1,1
0,"nguyen van to
",14,0.0,0,1,2
0,"nguyen tuan thinh
",18,0.0,0,1,2
0,"tran phuong ha
",15,0.0,0,1,2
0,"do hong hien
",13,0.0,0,1,2
0,"dong minh tuan
",15,0.0,0,1,2
0,"nguyen thi ngoc
",16,0.0,0,1,2
0,"tran van mao
",13,0.0,0,1,2
0,"le van hop
",11,0.0,0,1,2
0,"dinh tri vo
",12,0.0,0,1,2
0,"luyen tran
",11,0.0,0,1,1
0,"nguyen duy minh
",16,0.0,0,1,2
0,"bui tran dang khoa
",19,0.0,0,1,3
0,"nguyen huu sam
",15,0.0,0,1,2
0,"luu duc quang
",14,0.0,0,1,2
0,"do van moi
",11,0.0,0,1,2
0,"tang van hieu
",14,0.0,0,1,2
0,"ngo truong anh vu
",18,0.0,0,1,3
0,"vu dan
",7,0.0,0,1,1
0,"nguyen van vuong
",17,0.0,0,1,2
0,"tran cong khanh
",16,0.0,0,1,2
0,"pham van hau
",13,0.0,0,1,2
0,"phạm quóc hùng
",18,0.0,0,1,2
0,"hoang phuong thao
",18,0.0,0,1,2
0,"chu dinh phuc
",14,0.0,0,1,2
0,"alexander nguyen
",17,0.0,0,1,1
0,"bui minh ngoc
",14,0.0,0,1,2
0,"nguyen van trung
",17,0.0,0,1,2
0,"vo viet anh
",12,0.0,0,1,2
0,"nguyen tien long
",17,0.0,0,1,2
0,"hanhnguyen t. nguyen
",21,0.0,0,1,2
0,"tom t n pham
",13,0.0,0,1,3
0,"bach viet
",10,0.0,0,1,1
0,"hoang duy nam
",14,0.0,0,1,2
0,"nguyen hoang nam
",17,0.0,0,1,2
0,"nguyen thi ngoc anh
",20,0.0,0,1,3
0,"nguyen tien dat
",16,0.0,0,1,2
0,"nguyen si thuy
",15,0.0,0,1,2
0,"nguyen ngoc son
",16,0.0,0,1,2
0,"tong van huấn
",14,0.0,0,1,2
0,"tran thanh tu
",14,0.0,0,1,2
0,"vu van nguyen
",14,0.0,0,1,2
0,"ngo tran thanh
",15,0.0,0,1,2
0,"tran minh ngoc
",15,0.0,0,1,2
0,"do dang giu
",12,0.0,0,1,2
0,"dang xuong hung
",16,0.0,0,1,2
0,"bui nguyen dieu
",16,0.0,0,1,2
0,"nguyen duc ninh
",16,0.0,0,1,2
0,"huynh tinh thien tu
",20,0.0,0,1,3
0,"tran hong viet
",15,0.0,0,1,2
0,"bob nguyen
",11,0.0,0,1,1
0,"ngo thi dieu ai
",16,0.0,0,1,3
0,"le thi minh hong
",17,0.0,0,1,3
0,"le thi tam anh
",15,0.0,0,1,3
0,"bui tran phuong
",16,0.0,0,1,2
0,"tranthanhbinh
",14,0.0,0,1,0
0,"ngo thi my thanh
",17,0.0,0,1,3
0,"nguyen dong hai phuong
",23,0.0,0,1,3
0,"tran binh
",10,0.0,0,1,1
0,"mai khac khue
",14,0.0,0,1,2
0,"ho quang chinh
",15,0.0,0,1,2
0,"le ba diem chi (song chi)
",26,0.0,0,1,5
0,"bui thien long
",15,0.0,0,1,2
0,"dong nguyen
",12,0.0,0,1,1
0,"chieu pham
",11,0.0,0,1,1
0,"pham bao nguyen
",16,0.0,0,1,2
0,"tran trong nghia
",17,0.0,0,1,2
0,"tran van thuan
",15,0.0,0,1,2
0,"vu phuong chien
",16,0.0,0,1,2
0,"pham loi
",9,0.0,0,1,1
0,"nguyen nha uyen
",16,0.0,0,1,2
0,"le doan the
",12,0.0,0,1,2
0,"ngo xuan dao
",13,0.0,0,1,2
0,"la chi hieu
",12,0.0,0,1,2
0,"ngo thị phuong anh
",20,0.0,0,1,3
0,"nguyen si tuan
",15,0.0,0,1,2
0,"hoang linh son
",15,0.0,0,1,2
0,"bui xuan bach
",14,0.0,0,1,2
0,"le xuan quynh
",14,0.0,0,1,2
0,"pham dong hai
",14,0.0,0,1,2
0,"phan thanh vinh
",16,0.0,0,1,2
0,"nguyen thanh ngoc
",18,0.0,0,1,2
0,"hoang tang van danh
",20,0.0,0,1,3
0,"nguyen thi lan anh
",19,0.0,0,1,3
0,"nguyen tuan minh
",17,0.0,0,1,2
0,"nhi vu
",7,0.0,0,1,1
0,"le van lien
",12,0.0,0,1,2
0,"nguyen ba quan
",15,0.0,0,1,2
0,"tran binh nguyen
",17,0.0,0,1,2
0,"ai-quang tonthat
",17,0.0,0,1,1
0,"nguyen huu tho
",15,0.0,0,1,2
0,"le thi nga
",11,0.0,0,1,2
0,"thao dang
",10,0.0,0,1,1
0,"dang nguyen dong vy
",20,0.0,0,1,3
0,"nguyen thanh dat
",17,0.0,0,1,2
0,"dang xuong hung
",16,0.0,0,1,2
0,"h.t.nguyen
",11,0.0,0,1,0
0,"huynh chanh bach
",17,0.0,0,1,2
0,"cao hong thai
",14,0.0,0,1,2
0,"nguyen hong duc
",16,0.0,0,1,2
0,"woody pham
",11,0.0,0,1,1
0,"hoang thu ba
",13,0.0,0,1,2
0,"lam quang thiep
",16,0.0,0,1,2
0,"vu anh quan
",12,0.0,0,1,2
0,"truong vu binh
",15,0.0,0,1,2
0,"thong hoang
",12,0.0,0,1,1
0,"tran tho vu
",12,0.0,0,1,2
0,"le thi minh ngoc
",17,0.0,0,1,3
0,"truong quang ngoc
",18,0.0,0,1,2
0,"tran van anh
",13,0.0,0,1,2
0,"truong quang ngoc
",18,0.0,0,1,2
0,"to lam huong
",13,0.0,0,1,2
0,"huynh quang nhut
",17,0.0,0,1,2
0,"thanh tung nguyen
",18,0.0,0,1,2
0,"chung quy hoang
",16,0.0,0,1,2
0,"phan van duy
",13,0.0,0,1,2
0,"duong thanh vu
",15,0.0,0,1,2
0,"nguyen thi huyen trang
",23,0.0,0,1,3
0,"canh-dung tran
",15,0.0,0,1,1
0,"le viet tiep
",13,0.0,0,1,2
0,"dao viet dung
",14,0.0,0,1,2
0,"le nhi hong
",12,0.0,0,1,2
0,"huynh minh thuan
",17,0.0,0,1,2
0,"nguyen thi tu huy
",18,0.0,0,1,3
0,"nguyen thi chien
",17,0.0,0,1,2
0,"nguyen hoang the hien
",22,0.0,0,1,3
0,"tran quoc bao
",14,0.0,0,1,2
0,"van tan le
",11,0.0,0,1,2
0,"huynh phuoc hoa
",16,0.0,0,1,2
0,"bùi trung nguyen
",18,0.0,0,1,2
0,"nguyen thi kim thanh
",21,0.0,0,1,3
0,"le lan phuong
",14,0.0,0,1,2
0,"phan tung giang
",16,0.0,0,1,2
0,"duong q phan
",13,0.0,0,1,2
0,"thang n. dinh
",14,0.0,0,1,2
0,"hoan thi bich ngoc
",19,0.0,0,1,3
0,"le thi thanh ha
",16,0.0,0,1,3
0,"thong hoang
",12,0.0,0,1,1
0,"tran ngoc xuyen
",16,0.0,0,1,2
0,"phan thanh hùng
",17,0.0,0,1,2
0,"nguyenvanchien
",15,0.0,0,1,0
0,"phan thanh hùng
",17,0.0,0,1,2
0,"ngo van kha
",12,0.0,0,1,2
0,"nguyen kim dung
",16,0.0,0,1,2
0,"nguyẽn thanh trúc
",20,0.0,0,1,2
0,"nguyen ngoc chau
",17,0.0,0,1,2
0,"nguyen ngoc phuc
",17,0.0,0,1,2
0,"choros slawomir
",16,0.0,0,1,1
0,"pham tuan anh
",14,0.0,0,1,2
0,"nguyen thi huong giang
",23,0.0,0,1,3
0,"tran dinh cuong
",16,0.0,0,1,2
0,"le huy trung
",13,0.0,0,1,2
0,"cu nguyen phuong ha
",20,0.0,0,1,3
0,"nguyen manh hung
",17,0.0,0,1,2
0,"nguyen thi hue
",15,0.0,0,1,2
0,"nguyen phuong thuy
",19,0.0,0,1,2
0,"tong quynh thom
",16,0.0,0,1,2
0,"le nguyen long
",15,0.0,0,1,2
0,"tran huynh ngoc
",16,0.0,0,1,2
0,"ton van anh
",12,0.0,0,1,2
0,"nguyen van anh
",15,0.0,0,1,2
0,"robert krzyszton
",17,0.0,0,1,1
0,"huynh van vuong
",16,0.0,0,1,2
0,"hoa thi mai nguyen
",19,0.0,0,1,3
0,"nguyen ngoc toan
",17,0.0,0,1,2
0,"an chi (vo thien hoa)
",22,0.0,0,1,4
0,"nam hai nguyen
",15,0.0,0,1,2
0,"tran quoc quan
",15,0.0,0,1,2
0,"thang anh long
",15,0.0,0,1,2
0,"nguyen van dinh
",16,0.0,0,1,2
0,"nguyen nhuan hung
",18,0.0,0,1,2
0,"phung manh tien
",16,0.0,0,1,2
0,"pham ngoc diep
",15,0.0,0,1,2
0,"le hoai anh
",12,0.0,0,1,2
0,"tranngocthach
",14,0.0,0,1,0
0,"tran tu hoc
",12,0.0,0,1,2
0,"nguyen tam thien (vu tuan/kvc)
",31,0.0,0,1,4
0,"nguyen truong
",14,0.0,0,1,1
0,"truong phát
",13,0.0,0,1,1
0,"quach thi thu hoai
",19,0.0,0,1,3
